feature_1,feature_2,feature_3,feature_4,regime
-2.3100830752949744,0.35958657762239793,-0.01698293941294815,0.035432685914959405,1
-1.1120194992173342,0.6494081761253578,-0.4069881169740821,0.39845902804885625,0
0.590267470292698,0.1529534956257228,2.501883066266868,1.9322537010684622,1
-0.3215219780896874,2.0177926884349726,-1.3570011764813081,1.7697648131444523,0
1.1586259639200538,0.16848571356042263,1.4428099141490893,1.3764198691548015,3
-0.30868613033309533,-1.0811755757871018,-0.8253697488325403,-2.041613007941348,2
-0.9679238582246081,0.13049971694682272,0.8215005817848162,0.5229005739022377,1
-2.5105998732228536,2.434550709685385,-2.4231532471525465,1.2271902183247265,0
0.06581603528349622,-1.2735094195932777,-1.064382523088031,-2.3832928023976523,2
1.224583699942341,-0.08713402890095101,1.2771590091446323,0.9389911834665133,3
-3.100231674413676,-0.9009739947958226,0.1314011568564697,-1.708845712017279,1
1.2412154569136262,0.26061479740064897,1.9761247044078525,1.859999477778779,3
0.6187810095032853,0.2752990746915731,0.9173007109302469,1.0784577303931857,3
2.1389108359850697,0.962947601629869,-0.5462840804089428,1.3426311840808436,3
-0.6823349693338895,-1.4287726422311706,-0.5104156426082148,-2.375022247291917,2
-0.435924089463271,-0.026206402079989477,-1.235143954013944,-0.915060270669684,2
-2.287753955031416,0.32317578075392267,0.6532095621204805,0.4236029784218859,1
-0.2085767143347519,1.828246028635517,2.966684204155258,4.328979375049552,3
-0.043265240953684225,1.5243849432941103,2.985629848927574,3.964797158919525,3
-3.067121417511837,-0.17237095577639205,-0.603902070608876,-1.200057573149297,1
0.6835502171224015,0.210776455473364,0.025150794968372026,0.42799103727333365,3
-1.3509714583791146,-0.18606073868627704,-0.7908822052239467,-1.0152916681300501,2
-2.7273831599737166,1.8850857189335315,-1.9559218100781028,0.7509272876490087,0
-1.2809080301364868,1.049680474046527,-0.792493005076528,0.654579145051515,0
1.9274160721226945,-0.2921441696383452,1.1182949547302663,0.6940293273310667,3
0.3838132020244648,0.24780504783429746,1.731781343636778,1.5232102826948761,3
0.6620636487419815,-0.9882709805544184,-1.0842072357359773,-1.900935107458118,2
0.2006992451306504,-1.2276598046009926,-0.922412782841561,-2.2046502078710914,2
-1.1900623434809754,-0.7740718222023074,-0.6658487253949508,-1.692968668006474,2
0.6410001101378087,0.3899604385437856,1.9303572365161652,1.890679526316424,3
-1.064375602175616,-0.34680173873142817,0.5221685495362329,-0.32888336595850665,1
1.3989341930671677,1.5327242854045398,1.1439618242628016,3.0588420176861373,3
0.333180620723458,-0.13998906215432183,-1.661991026515516,-1.1981967401880824,2
-1.4727954235522844,1.8235643241445314,3.5508109836736415,4.461330273191872,3
2.8753528797591983,0.33504216399285336,-0.15120536798020168,0.8944456358875952,3
-0.9215498024376407,-0.842685097239733,-0.6402368978225692,-1.7177956297088919,2
-0.3965390690531754,1.6690951276543675,-1.10624654620815,1.4497793296037464,0
-1.7498902690470428,2.3046321023139154,-2.0618151877999455,1.4298211461477894,0
0.47342173595139125,-0.25040008467948294,0.8826982238365024,0.32347864105437696,0
0.6506295711231012,0.7884630461589106,0.0772634603458755,1.2303708796611275,0
-0.18131925307053276,0.6111573606606424,-0.0953395621558153,0.7240506081474345,0
-2.0375846932617554,0.3805060564094199,-0.38492047194904155,-0.12268598685316712,1
0.9051760273299895,1.5640302900053586,0.6699548124723883,2.7015473127383176,3
-0.47936841728441393,0.6504645185075806,-0.19531205713215705,0.6559695957264671,0
-1.1247544798910514,0.6718673732479991,0.19949370731508842,0.8178398537886298,1
-0.2959776827770504,1.7628755366979778,-1.1408772982479167,1.5721956846746006,0
-1.6711472055658658,1.8287318056332866,-1.6161128275812984,1.0941115882789025,0
0.23056438955926306,1.4380962847053902,0.7315484463314735,2.4450735009487468,1
-1.2938252933805223,-0.28087193564849666,1.4218805541294313,0.29727529499150374,1
0.29014964612848226,-1.5726311099189638,-0.6026539130657995,-2.444036278356565,2
-0.8755836073934093,0.8097407453313403,-0.4501411123906305,0.6302912253095792,0
-2.3438589074114557,0.8620206537015076,-0.7886766324270356,0.20470245997469017,1
0.15741333138766955,0.4695899823074716,0.13335457254868888,0.7457586929745289,0
-1.8453931103180596,0.8238245183843631,-1.1612446457999708,0.006938197438006499,2
0.5551584785239103,0.35088564369175557,2.4668143578522397,2.1684975899350114,1
1.0207042802540003,1.1362621693100388,1.836229860911476,2.9026813749656597,1
2.3718433420292335,-0.7144688473301806,-1.3893043895036348,-1.4079927027549664,3
-1.3625728958371044,1.1711948956322566,-1.5450619006792623,0.3161758940887722,2
-1.6741723074596309,0.8247497256186312,-0.7457297642465477,0.30882568630887797,0
-1.4601304436438052,-0.1739429826582808,2.3960149556698,1.038410068891984,1
0.6466757530335272,-1.9487866101819629,-0.7215039221733597,-2.9580974515023626,2
0.012285065189646449,-0.02507659215243041,-1.3591034805402256,-0.9090078892104912,2
0.04314501034756146,-1.1000425983936695,-0.8733337734696143,-2.0314976059394922,2
-1.8111017523320943,0.12310907845792046,1.007042367033181,0.4736782994958023,1
0.017988938164827273,1.130308655288485,3.1325244321298,3.542584775234234,3
0.24474604634768538,-2.0441108728819937,-0.6021081885331916,-3.0847204123354413,2
-1.2690825699253625,0.20089653001674151,-0.9364913661112487,-0.5747844579190924,2
0.9547380001818105,1.0183619860623214,1.5043570160840942,2.5177562468770645,3
0.3740015576229665,-1.2527815831567513,-0.7945794581155375,-2.1230908407697164,2
-0.8082113413407531,1.05329655760565,-0.6552318774639192,0.8372802584888102,0
0.050869475935278685,-0.0807527694131942,2.2946285040921133,1.3831087061720537,3
-0.7540631959443461,0.34424808058814116,-0.019519833160500766,0.30687700941427565,0
-0.003051746462539029,-1.7228352652492165,-0.2864748903152976,-2.4966788598190375,2
0.9345298258756316,0.25230489394999567,0.6188631771723121,0.914475349501313,3
-0.3876889745931703,-1.194898611610498,2.110729044600128,-0.3129911285736293,1
-2.902915495363983,1.361778990244898,-1.5673052410310402,0.26677125169450155,0
-1.335521200818576,0.13096455734568402,-0.9529800269622254,-0.6917815769935838,2
0.5444820976804259,-0.9879557343676377,-1.0141683630701201,-1.8774727089183965,2
0.003684765873145701,0.5850305956155908,2.2125577031361368,2.2143206923825653,3
1.2630091016841174,0.5856297592692248,-0.2190942611400739,0.8824673237249674,3
-0.4153649180201793,1.6538815231037793,2.5806511628466846,3.8067577467381954,3
-0.719673927847885,-0.39354835523031406,0.6208661955852539,-0.26280085872629355,0
-3.042088656733873,0.39945374108010334,0.7028425070027973,0.4156172667384225,1
-1.3205077740380622,1.1669695407868788,-0.915990486806415,0.7246907526045436,0
0.08753402299601953,0.9678809466500272,-0.3139710510586623,1.1121287991657711,0
1.7385365658319967,0.47010201534965834,0.5949748128258951,1.3429486232335186,3
-1.0769168321137281,0.4683158996977236,-1.101051028164342,-0.28605771474628705,2
0.7113115777417403,-0.90350177425881,-1.2082967503684827,-1.8580619812332935,2
-0.6902037403540369,0.04200596885260954,1.3210537879293476,0.7792063605246132,1
1.7167018313033666,-0.7718814945947914,-0.13393768132793404,-0.7979542914092876,3
-2.235938160484525,0.8597545455429896,-0.9665397404430887,0.10716867703319344,2
-2.45414725991802,1.9001007922861484,-1.6095687142338417,1.0463047982315774,2
-2.106769836110643,-0.6852762558614719,1.1169302780392463,-0.595568228483246,1
-1.0979734023286907,0.4864108335659062,-1.1517925756831322,-0.2985261802639436,2
-1.310352740401579,-0.6614715478482298,-0.5589368770645657,-1.4955804614579986,2
0.030887676650179774,0.4311194015600053,1.097197351773139,1.2927080549858807,1
-2.2878071014616013,-0.8535035118094092,1.1681776882444652,-0.8223084739711615,1
1.2228504127077278,-2.459197531204847,-0.318652581001841,-3.273896544445874,3
-0.48658648705507546,-0.2517487802144496,-1.1294694373421592,-1.1589330038373091,2
-0.4286935612848567,1.945634306748483,-0.1944663462185603,2.4034883160787057,1
-0.9649110028699854,0.1488824279304884,0.04001719195639497,0.043459221203626996,0
-1.3548148945287242,-0.5065574849744803,-0.6943256065818205,-1.383593533268078,2
-0.6042527296433141,-0.37988676614643513,-0.9322340453116579,-1.2256590432243086,2
-0.4676836477198224,0.48609289396966027,-0.05132555861536747,0.5306622148468851,0
-1.3300605975893525,0.7989909399595823,0.17353215812215195,0.9328583358714608,1
-1.8150116002651657,-0.6943248469059048,1.8710693582423095,-0.06563369993109847,1
-2.34976346522385,1.2190282586239696,-1.297361668456595,0.35399627254878707,2
0.9154880788783606,-0.23767708288782852,3.0112517597085864,1.7985603945086617,3
-2.0280184493931666,1.1718236493081147,-0.00403786859111821,1.186602414124728,1
1.2090544426206378,1.598742629167682,0.9496766229256739,2.986101335672307,3
-2.825053569670318,1.6273180182501736,-1.778617853173295,0.5012114112292421,0
-1.5279214941909007,-0.681865741365512,1.8615212921835682,-0.0009055610577246576,1
0.8838144706804297,-0.7336311996510592,-0.9691300792887312,-1.4431831692665544,3
-1.3632472765117998,2.1791285822471167,-1.8213840776074308,1.489699537712486,0
0.3026827363324065,0.0655439260075722,0.5246099599044911,0.48383233947915294,0
-0.5917640214259366,-0.824777011938943,-0.7004665807679067,-1.6704296172112358,2
-0.397262616207429,0.13918360990907397,-1.3343279556933456,-0.7499524842889165,2
1.252277374956202,0.18370905196509735,0.952577928571319,1.0979315528585938,3
-1.2953413314347038,-0.08719451290816044,-0.5428063873843221,-0.7119651563159572,2
-1.074092208658932,-0.15178175556038054,-0.9165120010214012,-0.9981839570308046,2
-0.39237264787991966,-0.6693463667166969,-0.9437500128033709,-1.581405351833323,2
-0.5319343284725326,0.2402677051087404,0.11589751306122276,0.29676368731933733,0
-1.0535670214414958,-0.9641509737824538,-0.7386453080323265,-1.9692017696719266,2
-0.6225596700379241,-0.8232515495424888,1.5502895259646126,-0.22069282683344138,3
-1.073189803645875,-0.22624465291657497,1.4449139729760507,0.42706906258800836,1
0.3563490361523821,2.6392983403923638,1.5547071805814032,4.611750595295886,3
-0.32600209183395323,0.27076128897768803,1.5359874994350289,1.2936051933650485,1
1.967729298366184,-0.08956782428405252,0.6651918063618671,0.6807772157192937,3
1.8055630921868147,0.5268657769260259,0.2964215140428553,1.238943095549699,3
2.1207152872801043,1.5674091763531854,-0.16150641772560803,2.3985371227161534,3
1.720650235503089,0.3757728043055343,-0.5101586373332649,0.4993573398961575,3
-0.801194298041165,-1.1243854748521258,-0.4712029820117385,-1.9638099725373568,2
-0.5286432315362269,-0.4023210191495993,-0.9320895005475958,-1.2413908519967325,2
-1.8778811753065572,2.7292870984053508,-2.4847346436465676,1.7022061373471562,0
-1.3732198334955419,-0.8089777831026799,-0.41290179003028893,-1.6110105090725555,2
0.14021949946021284,-0.21771188819186318,0.7496300007464871,0.21851168006216748,0
-0.40274781532733506,1.43071230181764,-0.878093361020954,1.2761659867468287,0
1.0548947584780453,0.4791978642650643,1.3479116519282321,1.7123651601145018,3
1.1439617177764487,0.5074527136798863,0.8371559570198589,1.4372389192076516,3
-0.5965476811926957,0.751913304063523,-0.33069464953901284,0.6825158743700941,0
-0.3980785774657979,0.9239466779289258,0.7132695202563465,1.6249217968911434,1
2.1796782070415084,0.5576417667944099,0.12369963640975057,1.2392911455251554,3
-0.5788978865976606,1.4891656644289477,3.8732687488815363,4.389688385326772,3
-0.37578819727994883,-0.056963098399104406,-1.354751503766629,-1.0222104756027799,2
-0.8137864510409873,1.2242717622589827,1.269776792943372,2.308723096322553,3
-0.9410063089796237,-0.11077553647191785,1.9010860951532218,0.9015003024288094,1
0.8650549509624554,-0.8853739322433376,0.11495674592840388,-0.9501932883615682,3
-2.6800438403080458,0.8360441119363937,-0.7317730521098194,0.1431573765602645,1
-2.799466527338985,0.36112958930425254,0.1415390348109652,0.047515061874963016,1
1.3978304330670634,-0.21099030022000687,1.8532035726480205,1.177540067246263,3
1.341228829981558,0.23001860296868287,0.4572787070381463,0.8569845852385929,3
-1.567089421830741,1.8685469919539337,-0.4060711432662909,1.9485855791493392,1
-0.2487974091569084,-1.4339898425802486,-0.6193746265495388,-2.3705658528399853,2
-0.4602762849319517,0.4242051179628399,-0.022395180562220673,0.46772341473452195,0
-1.9079735535659912,2.121501996218943,-1.9374597232681836,1.234633415414609,0
-1.109706829106368,0.34767046179288286,-1.1930483249171313,-0.513496510617912,2
1.930107658958078,0.1731988285147134,-0.696243226830662,0.14697314574908893,3
-0.48593174888286805,1.0431128329021153,0.3410002947220091,1.527792026191157,1
-0.5657396175745841,-0.6497611046055695,-0.8813767606501878,-1.5475715275638784,2
0.740808941115543,0.1410864123097188,0.18212616762059963,0.44668343084466944,3
0.48907204309219343,1.7770269762873745,1.4702583846367359,3.425566696778357,3
-0.9631251585107595,-0.46804925464795555,-0.8396509297492288,-1.3518640364226757,0
-0.5437476085567955,-0.1464323629770165,0.46485132193512935,0.0011431819520582032,0
-2.7805770573943667,1.8729087007992558,-1.985402906666845,0.7055150013276301,0
-2.210938296274368,0.1560175118847344,-0.7120490397379436,-0.6677971590525353,2
0.3799350441179774,1.4188175369463516,1.5036964024721984,2.9460426320586643,1
0.07339817305124585,-0.0646466172246426,-1.418733330904586,-0.9890636935299616,2
-0.32855847210732037,-0.0422599360699073,-1.1034710095325932,-0.8313005618779542,2
-0.33966389737335345,0.1089531693423974,-1.2881525863963608,-0.7498156071991384,2
0.6484000386421649,-0.47262207201540635,1.4906028062857994,0.45097604991493345,3
1.680242480029996,-0.3861490372947911,-0.1821276821103146,-0.3185135374993415,3
0.28005561950258784,-1.4243732139858827,-0.7729643280411849,-2.3570440553327288,2
0.48433065926778474,0.6342727974223852,0.47635012808284183,1.2498711336439567,3
0.10980335486751458,-0.1321361133016169,-1.4067878644026546,-1.0650129328955131,2
-0.8302181834622215,1.0159749432152103,0.5765178790367542,1.5785061710226378,1
-0.374248521949061,0.7879944532591928,1.1177185551878965,1.7082323499360075,1
-0.44021945654811945,-0.8608706298911678,-0.7240915561146324,-1.7055040158981987,2
-1.0942975724557413,-0.053911393015045106,0.8054331052374616,0.2412959057238402,1
0.06539284657648592,0.2628023363834707,1.799384879389768,1.526892118954929,1
0.7386407872038786,-0.19311863531727858,1.8459709721417787,1.072438378878083,3
-0.7482402112977977,0.6369862538609461,-1.6128237272927048,-0.32825984139352493,3
-1.2858057358799906,1.0470416980310235,-0.8132349339815625,0.6367202303372419,0
-1.575138504619015,2.4474641926342118,-2.13382202590154,1.6079026456996255,0
-2.0641968131150126,1.7935440239583884,-1.7280851257815317,0.9004209823129303,0
-1.4609529642789532,1.8460951917725605,-1.5862973317404305,1.176326842851771,0
-1.9660641454800438,1.723638576070945,-1.6209464283126676,0.8943545908857451,0
1.0581698599186713,0.345492021803062,0.18936844998461022,0.7854544964113659,3
0.4484855066819451,-0.4258613692745375,1.7131413589641455,0.6196864694147965,3
0.8504659230960285,0.5742811021491967,2.363992612754033,2.4575030265948357,3
0.5504236517562799,-1.5628104690970197,-0.8209820527755998,-2.522735196120234,2
-0.3386668309220522,-1.2512764085782193,1.4664250019876488,-0.795448873150499,0
-0.83557532885623,1.7677600621487017,-1.2885787225715444,1.3815297352356768,0
-0.2726156171580544,-0.040838266422894565,2.6019425832644334,1.5740612082186258,1
1.7743256061497514,0.02335302712774212,1.5481969394875672,1.3659858638416207,3
-0.9807628175749915,-0.5430441768944663,-0.9285367437459311,-1.5131958674702926,2
-0.7501895138969701,-0.6544798506255766,-0.8286013841489646,-1.554630150865714,2
1.1312074791742726,0.09061830328485132,0.988762434670767,0.9735732837523264,3
-0.3233546506062128,-1.1438870246089474,1.475286333772785,-0.6427788101238676,3
1.1187309293840602,0.1749430657337523,3.0184117334839837,2.3950514300725825,1
-3.3290833387776955,3.851226449890701,-3.9012766020595313,2.0185776941446614,0
-0.9685096121646374,-0.06154416663292095,-1.1090261630220113,-0.9815310879530171,2
-0.632202746467172,1.0588962481245536,-1.5017847909343975,0.331318697787538,2
-1.5048066409682224,-1.5327362049434257,2.262183547156006,-0.879204426101716,1
0.43830900603093714,-1.4175817444135839,-0.7769173357757053,-2.320620178821949,2
2.3412628771007022,1.0970675064469597,-0.2432054194521096,1.756458759760012,3
-1.2520877927619074,0.7521028450603604,-1.391019498827056,-0.125686942047326,2
-1.4785067267246883,0.702056385937482,0.6807780930103321,1.1023811734372266,1
-2.4547027251557307,0.1951153546640275,0.3973420917165863,0.05507359049791194,1
-0.233344017679459,-0.15450856553411763,-1.3522404211711632,-1.124558836645486,2
-0.6940157952647161,0.24842588007807154,-1.224879688653241,-0.5887336855069387,2
-0.2407638026712018,0.2948708056253311,1.788474128657282,1.5050853218348414,1
0.4659135567690267,1.7537666343613851,-0.8608122323156305,1.8846253195502949,0
-1.633746657163906,2.0259118542447148,-1.7697389364275056,1.2664683950579971,0
1.107005462053341,0.45152560398033237,1.2960769772468863,1.6516046735911876,3
-0.6862358992638935,1.516215335793143,0.10671458634183861,1.9733364635198845,1
-1.422352965754361,-0.3794004038255188,1.2235652702415503,0.012778902023848238,1
0.4177144783666942,-1.3494629410261871,-0.7147525701372445,-2.1929836977761163,2
-0.7825975481174451,0.6602742504661512,1.0544589655561918,1.418984397753003,1
0.768261866273223,1.432582272889952,-0.4898331640873862,1.750404464651453,0
-0.5370590640814605,0.6512802853943955,-0.2160957953540622,0.6327544859544618,0
-0.9682567607286012,-0.8800685104946806,-0.8439217774743784,-1.9082948809793177,2
-2.284611856852072,-0.7148613917846649,1.561054506286995,-0.3820100357353211,1
-0.712507786511891,-0.791382240058981,1.5215133176685423,-0.21350025007600792,1
-0.8029724644724743,-0.2455999138637066,-1.0885239118923034,-1.1839522883816331,2
2.836463020951983,0.015929218886135833,-0.9403973890817758,-0.05061633875071725,3
2.0180227033404865,-0.09289123627323903,1.2123193465940068,1.0391368189002046,0
-2.124669014334225,2.3959805284461377,-2.2582957795468834,1.3547469239397187,0
-3.610430509816211,3.3576069954160155,-3.5678643865364443,1.5186258313091443,0
-1.8262208175601775,1.1918787945310205,-1.0856239823523504,0.5531184894237068,0
-1.6531553815111288,-0.5119538409331932,-0.604686624608973,-1.3892491118725498,2
0.2869953315293958,2.9261687616383147,-0.2897253333532157,3.7923799277181653,1
-0.011080402829407032,1.6051158378839798,1.147325884862942,2.8920205586025247,1
-1.447702202102684,-0.3048710055706515,-0.9637367957067399,-1.3045521783671394,2
-0.4123194902792271,1.2647555807271875,1.5909885058749111,2.6462301139671878,3
-1.7753151552476454,0.44285355717285524,-1.0325315066807095,-0.40777003707161064,2
-0.5665501921119727,-1.6540706722485612,3.0472181011746744,-0.35793448160358055,1
-1.0490384317097925,0.4126592500712779,0.9740240842732305,0.9845932057836754,1
0.07472401739962531,-0.5190821212666115,2.9102475943616337,1.1971695154909345,1
0.24681446735939772,1.349554024993238,0.49119326603495794,2.1741474937898007,3
-0.6883494943337894,1.000151460682333,-0.6064255726803801,0.8201277779624893,0
-0.25761735745552417,1.0300029044029007,-0.47731047061097265,1.0248420899142243,0
-0.9866333695989078,0.9309826440760122,0.1664540936757115,1.1701610627069745,1
-1.7022715860656465,0.08996992921109315,0.20617731304004472,-0.06742328215244409,1
1.6500209741729508,1.6162472556532737,1.0086824043816696,3.130908974224811,3
2.052438357118106,-0.6602476415275291,0.8037858170427092,0.020725675639810315,3
-0.8132956527039562,0.6138589457274854,-0.26802143880618634,0.49689027175035194,0
-0.9384752733225056,-0.4713180870761733,-0.9082010827990036,-1.3958655863970946,2
0.9592232458581784,1.3215563341727574,1.7413032713536085,3.07833970335282,1
1.2537334919397742,-1.3934093196820097,0.45752044421675797,-1.3371235513777036,3
1.1883856034413411,0.19961177710054778,0.7118251060580065,0.951732061669712,0
0.0058552237537755625,0.5124976909112934,1.079216523765587,1.3855372217338668,3
-1.6184017979468064,2.066430903949801,-1.8027804428601346,1.3023810515978178,0
-1.350919600207112,-1.019728137945241,2.6427172916446215,0.08375643800068244,1
-1.3122040258169598,1.7037804147667586,-0.9720338509958844,1.4101723559071169,1
1.3599718977708295,0.6148255604597961,2.893384679733143,2.949920503996988,1
0.010482140048761135,0.2217044849778732,-1.5135757883668843,-0.6780587516154885,2
1.3643313964263055,-0.025827222407172834,0.9507546382657883,0.8368183968160077,0
-1.012702363592571,2.0008428128942928,-0.25845695065156327,2.326007260217124,1
0.7409219886135464,-0.8933018248453981,0.4355989461743094,-0.7771894545086659,3
-0.8260093974203071,0.03240809706357051,-1.2454479272649086,-0.9167043391371691,2
-0.566082485472755,0.9114964457387833,-0.4777018984161647,0.8074036946358915,0
-1.2549311405524852,-0.5792249975683074,-0.8096295136644626,-1.5366845119655896,2
-0.1816145457337146,0.9350575207021811,1.2181998230183595,2.0067543729772233,3
-1.2220480329914836,0.24651015719960917,0.9572767098739736,0.7182457859376297,1
0.270250075478621,0.6353363341866701,0.03314541197008558,0.9246811236862884,0
-1.1782286239064097,1.7346899901919322,-1.3674245760907948,1.2215834649979156,0
1.8524379136769804,0.4209339471425512,-0.062099879142156755,0.8741595779129052,3
1.9641687210900751,-1.2081503854961781,-0.44194106581853343,-1.5353890669643975,3
1.0012551753486745,-0.06569981902697031,0.8211008753326547,0.6310816266376931,3
-0.5302131764587441,1.119644659221812,0.47812767775547116,1.7106535510163758,1
-2.436766054458259,1.932346093952063,-1.5694573989955845,1.1187438443576632,2
-1.9506798041170557,1.8165288037646352,-1.6906426922809437,0.9768570998185147,0
1.2171913904291336,-0.03839410318194303,-1.4708062213179631,-0.7716136639276028,3
0.9671766591419622,0.845386643332871,0.8132318914584785,1.8417479174020577,3
0.21674809397479655,0.37334544841542994,0.28868850785999767,0.7281612778622064,0
-0.6107867431921943,0.5249086529824619,1.5448044258665592,1.5864799588819358,1
0.3945754582943076,-0.5184389999359322,0.7682886199595849,-0.12484697339492623,3
2.326806252425702,1.2292855734968555,-0.9183513407358761,1.4950962787254634,3
0.09445707592958841,1.0869198568846645,1.2169172178843735,2.2617436005351026,3
0.638114885648482,0.17030631371510618,1.3167041308709218,1.1991920244925705,3
-1.414580282771936,0.11382269014816726,-0.8982748561587861,-0.6943692110395143,2
-1.5541834482093138,0.11357520869234153,0.49160423390925,0.1765140322859794,1
-1.2460657207097827,1.5468131838055896,-1.2621829547949421,1.0247164778045683,0
-0.9129287643153117,-0.4205795862835663,0.9867526297002499,-0.09925021098062148,1
-1.6462069275421556,0.9992478881358888,0.1694986719592788,1.1392243614513697,1
-2.307675348384958,2.0313486912311713,-1.9916933803630588,1.0032404237682764,0
-0.16668746079199415,-0.6073020165875167,0.3492009818717924,-0.6206164568552579,3
-0.8760778633383446,3.1365550676299296,-2.5144748523162206,2.4183955467631186,0
-1.5055737720023705,-0.06581333030578215,0.09760066966673842,-0.30939459637798006,0
-0.9181880791659079,1.623578208141549,-1.2003041884438521,1.229531863796603,0
0.1567955339291237,0.14419591129362375,3.299255681415405,2.353629703943567,3
1.1781811408683014,-1.0876053121890656,0.9020083287038303,-0.6541173165014482,3
-1.9235845276133454,1.360437634367221,-1.2971133237869803,0.6242808816530856,0
1.9496677347871103,0.3800084997941846,0.23370841852382407,1.02863791115059,3
-0.5194728905192347,-0.5061260800016762,-1.001834441360712,-1.423949934949071,2
-1.0243805740503245,0.3501728636053747,-1.4124423656951224,-0.6357177014056999,2
-0.5266824427419285,-1.0239415241021492,-0.5359813537849787,-1.8190949940607266,2
-2.6560797673742407,0.9733106756154252,-1.037713318796065,0.13424524058231846,2
-0.4357349841498732,1.7566739826469218,-1.145434589933409,1.534557993855703,0
-0.9233648832551444,-0.8351795702656711,-0.5236511720500813,-1.6327806706616539,2
-0.4346000609886924,0.620625805929293,1.4157412485833494,1.6647837298569672,1
-0.2763081834382265,1.5440760610795674,0.6649363873419315,2.4485642757601007,1
-0.1912890898472418,0.0661810353071498,-1.381162681468155,-0.8392549308001368,2
-2.293355753102734,-0.855348045991654,-0.11141588326208773,-1.6521710797740328,2
-1.03946135290399,0.1776429062192839,0.0488992144824234,0.07370646168588524,0
-1.5409101223681927,-0.10354606517588338,1.143428145545201,0.30869857922471766,1
-0.43600950054678256,0.7823192357951041,0.8941082498395386,1.5445595651700321,1
-0.47479268251157647,0.5022678875988356,-0.08803418621334425,0.5273127121171944,0
-1.2190527310182313,2.9051074084400135,-2.423402137013721,2.102005135648181,0
-0.004624548602034428,1.6443828329059555,-0.908590997721492,1.6182354723383023,0
-1.8541632764847407,2.729409194810711,-2.446472683330409,1.7315550261131423,0
1.127558962798775,1.1456826487932625,1.1451766742553824,2.4892134502713015,1
-0.8068936913983868,-0.8470371007851798,-0.6913200675991455,-1.7349839582858348,2
-0.7118194441338868,-0.7079092030989904,-0.9009029980351071,-1.665752969531282,2
-0.8261069930215726,2.3612788961249733,-1.8232823101818296,1.8341910448705907,0
0.9715922723515424,0.8823053090532964,1.2675097902889934,2.1854713034826583,3
