temperature,pressure,flow_rate,catalyst_loading,conversion
309.2900825439995,5.596725723198092,66.80247633975367,0.5706888800521992,1.0
421.5089703802877,4.7566990283390105,81.53301731874836,0.776348089437397,1.0
334.10482473745833,2.9989702942365724,55.23733837946729,1.5399076098823012,1.0
313.0103185970559,2.0787883060031453,61.92134961637232,0.12734762839653616,0.6827233793668496
489.7771074506667,4.038536542632651,54.32659244369775,0.3205380169631408,0.8338157199677437
493.12640661491184,9.486187335212673,27.571868901824004,0.18740501984133023,0.8481500519919739
461.6794696232922,3.908826388186797,75.02069037353547,0.17738472440604325,1.0
360.92275383467415,5.669115595690295,35.26951261967702,1.7253751096209136,1.0
319.5344228012768,7.3271706300566,12.188436978830845,1.436949932822045,0.8591679101036636
436.8466053024314,4.272666421413646,68.09250663164511,1.000930275265918,1.0
388.03049874792026,9.746038744488645,25.939961146634406,0.2858849052369028,0.8398968526139456
324.40764696895576,9.662025654479,94.64127259176229,1.0340701627219815,1.0
399.03538202225405,3.2660406624282774,95.85357193023286,0.9995963644830748,1.0
306.8777042230437,5.475236553031469,92.33779511984037,0.4290835528290288,1.0
481.8640804157564,3.707904788350927,43.31428302299,0.9243181335521488,0.8799008046197474
351.75599632000336,3.5635644493972087,11.391095487598069,0.8571589953550095,0.5055349025937492
432.5044568707964,1.3319825261907952,93.54867063289528,1.2701151862992113,1.0
362.3422152178822,6.486079005819072,48.53657334855829,1.3066779366485233,1.0
404.0136042355622,5.524111209059753,96.99893371393026,0.1860776185668846,1.0
409.3420558686559,1.463308761249904,96.72579793803276,0.8117639677902952,1.0
336.9708911051054,3.507818178129503,86.7708509920624,1.289133839857049,1.0
493.9169255529117,9.174392973699883,36.50040028626271,1.0559588913021667,1.0
455.0265646722229,3.1560570160027517,44.658795574173276,1.7273306982578123,1.0
487.8997883128378,2.304053848821008,86.60230043651713,1.3515179000759954,1.0
478.9654700855298,5.405074842498067,38.52298046406499,0.4095754114547164,0.8275109841383511
419.57999576221704,9.870854086995406,25.254347201748324,0.2340806200608167,0.857576103187967
484.37484700462335,3.178497443603504,60.11211362125152,1.3205966285919997,1.0
317.6985004103839,7.049219926652907,94.25392967447029,0.15037149002908146,1.0
339.196572483829,7.854576537958458,72.64268170074757,1.2129736044195802,1.0
309.04545778210763,3.1387378959315972,61.30550530804285,1.8864374587074193,1.0
365.06606615265287,7.553947137506736,18.745884439369167,1.19340093796417,0.8843329632424494
377.7354579378964,4.310048194473279,65.35065040292528,0.8375228597923916,1.0
354.2698063547792,6.690752475342215,99.10484650938369,1.322247615040471,1.0
465.7475018303859,6.7017673968480524,22.60756137128716,0.9706804919338815,0.8817898646932774
371.3506653387179,5.821972156672826,56.64966871273631,1.1366718997002763,1.0
356.18690193747614,1.8126079304896747,88.96357647351599,1.8887831366753978,1.0
408.5392166316497,8.517722460303142,76.6691755978784,0.833595011821471,1.0
328.1848449949525,3.8870205847456223,72.73141668957412,1.926262071265437,1.0
460.4393961508079,2.678666593598688,73.22356755883983,1.820166219716521,1.0
314.9101287359542,1.3669762739928752,42.35420360977797,0.4720031560996632,0.4875517591698429
497.3773873201035,6.318036488694176,36.423265983804406,0.23178647166281435,0.7988927211813294
454.4489538593315,7.098079256580542,82.84250399306623,0.29147820261711066,1.0
339.74313630683446,1.1492904603507053,82.91020552112627,0.13462146873794448,0.9408821294536146
301.1044234247205,5.608837524693529,88.03650867220934,0.27944162543626394,1.0
463.09228569096683,3.0384619767814414,92.19164973008242,1.3977128694910779,1.0
441.3714687695234,6.806555113685048,56.020815897484404,0.2352584320744351,1.0
445.80143360819744,2.569297861044923,55.136466521847964,0.7060536975581464,0.8650958318033337
454.25406933718915,7.218439642922194,81.84656610700976,1.7052630908419637,1.0
314.80893034681804,4.480618116704837,68.49675376999886,0.14421667789806916,0.9698422028635786
371.6931457088545,9.43056989863061,73.1770189531933,1.647490116918978,1.0
323.17381190502596,2.2376884973139393,81.6213402492491,0.6355240720694598,1.0
472.6206851751187,4.069597159452327,90.10048076358096,0.32451317248114686,1.0
424.6596253655116,2.021261691165302,40.41956411663822,1.4238006141918862,0.8288898786405451
366.17960497052985,9.322242564507064,43.802465737594964,1.2949914088817795,1.0
312.71167005720474,8.896054180428829,18.45837458567821,1.7671968257014006,1.0
362.19646434313245,3.3214746494364005,62.045212689655656,1.4966349832273829,1.0
365.0366644053494,6.939856414307611,13.234804641706788,1.6266137677312122,0.8990727684800386
445.9212356676128,8.354999801810942,51.90382163192142,0.6358656878854823,1.0
427.51149427104264,5.996807304395161,58.838017123681894,0.43713513318147335,1.0
477.4425485152653,5.766855205204059,35.7887126915456,1.5261680281176309,1.0
394.44298503238986,3.1766706181040654,63.174993451210966,1.6329860046078015,1.0
323.9188491876603,1.837924910253093,12.745022494514448,1.9819597698012792,0.605194575437923
442.648957444599,9.074941821579941,13.361336987429297,0.8839735861317103,0.8666221535193065
452.1570097233795,9.103762514469974,84.03405045936924,0.806834363006288,1.0
412.25543951389926,6.697913115459412,42.41715772701366,1.5751846254097939,1.0
454.1934359909122,4.051268119438306,21.43544613866963,0.7475267264807339,0.6495347122358095
398.75911927287814,4.142886171513948,57.001893404932396,1.868438918646773,1.0
404.5465658763988,7.533601109832154,79.29941977887498,1.7309842285017223,1.0
385.5082036717099,9.073992339573193,29.423892474715885,0.9150886520125349,0.917478269372287
305.08382534881906,8.983777818386056,66.06014282371002,1.526655028803845,1.0
321.5782853986609,8.018879912718615,17.68127184943912,1.5336314607608963,0.9591559900767572
