wl_400,wl_406,wl_412,wl_418,wl_424,wl_430,wl_436,wl_442,wl_448,wl_455,wl_461,wl_467,wl_473,wl_479,wl_485,wl_491,wl_497,wl_504,wl_510,wl_516,wl_522,wl_528,wl_534,wl_540,wl_546,wl_553,wl_559,wl_565,wl_571,wl_577,wl_583,wl_589,wl_595,wl_602,wl_608,wl_614,wl_620,wl_626,wl_632,wl_638,wl_644,wl_651,wl_657,wl_663,wl_669,wl_675,wl_681,wl_687,wl_693,wl_700,concentration,temperature
-0.00537777381109661,-0.022130518174833403,0.05146719606499721,0.0011843686802898215,0.00027858583826692146,-0.00048250174141959036,0.003961695267714315,-0.0028872058241231724,-0.011473163607303832,-0.010935511297362798,-0.0006300895725940608,-0.010611352646465105,-0.012437063543073182,0.010981906258530261,0.024506598603645915,0.09813576243481838,0.05451741773074855,0.1386336570662111,0.11213086261613733,0.003290713418128151,0.0089368499989287,-0.0035983342537712465,-0.02749850265398182,-0.015360219669607374,-0.021325447697642816,0.03995430110887921,0.04003170484922615,0.09754412927941979,0.2044318835090964,0.3673232009281192,0.6127239768878643,0.7856568133792774,0.7278924896717822,0.58246569380689,0.32944357014761816,0.14565077264447718,0.06887271967131908,0.02407670305226877,-0.003930419576268735,0.023741189947882005,-0.021548426443588904,0.012326163535727495,0.011862618872155306,-0.006190891940588237,0.006522662225861641,-0.02502227146065246,0.01848054038610431,-0.0036980427288148703,-0.010454460410379991,0.020980184516737797,0.1185260448662222,39.4875726456884
-0.014086873810855185,-0.028169225927271193,-0.031132583470478075,0.012120199026912793,-0.025608587049925663,0.0350958836396873,-0.041638588157673094,0.033929127365977134,0.004220349359967503,-0.0019342612502042692,-0.010898339643115668,0.007983956021639071,-0.0007278375268518918,0.022410281628713637,0.005561729040371541,0.02445175288220677,0.08919698146856982,0.2971550073658549,0.6401825338624866,0.8921524158208977,0.9034061664051763,0.6571701305530399,0.3082370856581036,0.09581997464947839,0.02316316354562852,0.013313509178180225,0.0029568446384998885,0.03218702893923461,0.1364379417267379,0.2670298515541346,0.49092941428171527,0.599336518661064,0.6678394693243377,0.5246263643100347,0.3244977498326127,0.17386824845822943,0.0913081236428715,0.03727696130028973,-0.03294117828172969,-0.02490268776514535,-0.01240102504146284,0.0005321001155943883,0.010354043542799594,-0.014514819812036756,0.003735338165200986,-0.015107658532969352,-0.012230356056312956,-0.028133221936879574,-0.018464664922216493,-0.02703369211232665,0.9729188669457949,33.06106436270022
-0.019517465059546654,0.02107283593215679,-0.01898797777663886,0.052647641296747816,0.009866358017617784,0.003696722473897532,-0.01716715560361546,0.01400619758917347,-0.011512756447695576,0.0024402004009187826,0.051201841302027665,-0.0019174060650507722,0.023051124222292677,-0.013282047478128296,0.005694024063561738,0.07137489836596245,0.12647551602120471,0.40567169899021943,0.6889835261801043,0.8361159601994477,0.7440508486817637,0.45343548786932814,0.18966997649709894,0.01994692552030628,0.004567640256025135,0.03731730412341382,0.1357615916232732,0.36967204851295987,0.7284431797057723,1.1189129326720468,1.4178055822580233,1.3642640614113308,1.0208610405322647,0.6088789617227548,0.2827264382669983,0.10306048967233344,0.02439723663745681,-0.027696271713322142,0.009513204784045898,0.004273336747113119,0.005443672308668445,-0.025534018600791637,-0.02162107233530538,0.02106305986129779,-0.0007911029731006287,0.013630013950468851,0.0005663675226773054,0.0005951227899160629,0.018765676119519972,-0.010320894564347479,0.8491983767203796,71.48488261712865
0.0019224155388196688,-0.009245505774100856,-0.008689924548646312,-0.006183442469372781,0.004442675432675514,-0.009574972433117815,0.025115122524044013,-0.017892145328147507,-0.003737404837414795,-0.00879386627609919,0.02895352477963684,0.004108733623956322,0.02218989844377249,-0.020378267154938012,0.04389512395076285,0.127271527282264,0.2153422543158941,0.30803889189293127,0.25411054872136796,0.19585234366568235,0.1190493568678095,0.014648566233489953,-0.004255022265999942,0.030801644603129535,0.03800279906519134,0.018199127094576002,0.09230424077378549,0.270066433135511,0.5609910900276915,0.9579847925790529,1.2429099665347012,1.2571631866410513,0.9979242710764552,0.6150723548552055,0.3216024306903733,0.08778710153221658,0.05080759449195112,0.0027210387465422927,0.00023735498865124893,0.013663787565454976,-0.022436647094612187,0.007649668039340831,0.0033291391564503957,0.009849030051175399,0.005783373064796393,0.049106002803904716,-0.012754799684891358,-0.010619939100033858,-0.01246281052849525,-0.011109542383205093,0.29110519961044856,65.40601897822084
-0.012747742546130354,0.023780330622151038,0.028410084959797098,-0.011414925874989516,-0.016647111462082795,0.009428311127935468,-0.011044460869001772,0.012658637270415477,0.004058495072310462,-0.030313980354270333,0.03096624013086941,0.03611599126146073,-0.01057829318323832,0.001993576071849851,0.04465282365408523,0.11359492945607438,0.21494430336401263,0.30198264152380133,0.22992056526844853,0.1271528153289472,0.032724048611238885,0.002857926756984543,0.0028847602980170838,0.03691664298069328,-0.00688921010620076,0.021044163708886433,0.06220060210116761,0.20760315031294743,0.47150590817185944,0.740208752235743,1.0332537806898787,1.1494734565521685,0.9647727915274973,0.6612719057118603,0.33088280750499155,0.1199269658808734,0.05123899209955953,0.031698642548424825,0.01820182052183185,0.01040813698647179,0.021363476204767383,0.02338857754305992,0.02764336442372223,0.012974207708876154,-0.0033423611880281025,0.002934273742354263,0.02413017933051599,-0.016338713419737798,0.00737346617745813,-0.007866776246547212,0.26364247048639056,56.670187825521175
0.0005748964586963498,0.025569037252145974,0.0038219813603980668,0.0009287309631229865,-0.027197122819596638,0.014925071320748539,0.012909683639206289,0.04326509537015979,-0.006155530410264634,0.004383900515416011,0.00500369481445158,0.03174643285811842,-0.00023457293040399143,0.015309262639118294,0.051086155430741596,0.11080417849709556,0.19351051860991178,0.26698170212986844,0.25651935224367,0.12381258895154962,0.06359283254986811,0.003698931189780255,0.027619890127846727,-0.028586197032034744,-0.0032624528282299576,0.04215733183720294,0.14985498809624065,0.3149347053248537,0.6460254231799053,1.1011373157913662,1.3116645486687355,1.2722873631218279,1.0153842527389492,0.5895135736327435,0.25772540206127126,0.1146752442079636,0.033163523102748754,-0.00508059911258134,-0.024547330111445817,0.01758994733263758,0.013018607839145723,-0.001982340654670709,0.03693281385759769,-0.021401691707806998,-0.03051050328054504,-0.0138381613935289,-0.0009117203270152302,0.004866788986455543,-0.004824721157126574,0.007041107930285936,0.2650640588680904,68.57302950938589
-0.025030788483808887,0.028875292081465193,-0.0016430235678513766,0.02234591663176256,0.006854506927554498,0.009135064383131065,0.011395345609723093,0.00895417152050556,0.012854469070011058,0.026583463803133454,0.003938883373249341,0.014299140440566791,-0.0006428306899226375,0.036462526782915165,0.021489012935542295,0.14605173384942563,0.236867477784617,0.3242716124548452,0.3627287207322397,0.2390635086158255,0.13867405492428558,0.027359794161203117,0.00042641230993394237,-0.035271543539474697,-0.0026378067923815557,-0.020196810652072558,0.0678650839321156,0.28821567774520385,0.5989079752172373,0.9788410554576268,1.238139315394376,1.2683118086927074,0.9978031563551444,0.5878751889118959,0.3215005979736536,0.12580937173329512,0.02690538787628671,0.007597121730364505,0.0054067986993198815,-0.04066528463960247,-0.004925507406334266,-0.013638188688538938,-0.020032303537195137,-0.005622000994082473,0.03595373072759967,0.012816857231158526,-0.011423579795517605,0.011451655627125735,0.02798710873172008,0.01849267365825538,0.37381801866358394,65.18360384495573
0.0011926073984034826,-0.012938735554111479,0.0139644662722718,0.007869707708434995,0.017903864400554668,0.012703436033643097,0.02099105430682027,-0.010704704196363124,0.02634788323805927,0.003952065217226086,0.041507126448732924,-0.013749498417915404,0.03514187161026674,0.007541621028332976,0.007858557883127002,0.0740097039202389,0.22408375197514996,0.44485245310907806,0.5783438629018459,0.4965420873498137,0.3119052211356201,0.1748936383405206,0.07292657968284857,0.01646458165529202,0.002371130232959248,0.005750621516220245,0.027001970914961433,0.031497991769708876,0.13762408246233948,0.2722189267560067,0.5174440796455251,0.6744763300505308,0.6593947648125841,0.5585258911668233,0.29885847263949594,0.12524953614975906,0.0620107654719785,0.03761838867116657,0.0374442515237797,-0.008515377850430102,0.02166434551133465,-0.0007604887798797573,-0.0034517414883678877,0.017673250825089394,0.013046460193722343,-0.031527843036587476,0.029530806997671202,0.027601827083024152,-0.012511254030189196,0.007916070668748202,0.5722807884690141,34.32850294430179
0.009880603725654776,0.005213475316478143,-0.011006103076908403,-0.013432467358761031,-0.0005110814198288271,0.023454580385199344,0.01087200309316076,-0.0074122865494157565,0.015433978817071332,-0.05697069455478279,0.022979034448496503,-0.03473400155550273,-0.006577585846026965,-0.01725504630329807,0.0011448176491182724,0.12101838678869689,0.23382146752332458,0.4225534195759107,0.4873624184996868,0.4038914314748036,0.22045799043861114,0.05790290114292753,0.042048760205363495,-0.004415162923987931,-0.02219691637927984,0.028297794278026096,0.15504417100256707,0.3476871691417351,0.6742545023204096,1.0860763655722947,1.3596236429125168,1.371267262566476,1.0158032662345189,0.6039479177731252,0.29443542360628305,0.1028743454625852,0.02219176946815902,0.0020219685454792476,-0.0004250048154901488,-0.0006116726801721044,0.01456622560658314,0.0010400082980024732,0.014652869486803515,-0.001614328305343765,0.0015727039309231415,-0.03996401368697423,0.01832655349413373,0.006929769517961357,0.019960202197193067,-0.057925107563873784,0.4887505167779042,69.62794992449889
0.04176749409561455,-0.0027917925631034753,0.022163656334750332,-0.020798118542510614,0.012255478101251882,-0.02106831126340891,-0.01247537920811113,0.03828062743804566,-0.003813632608072152,0.004349109836351748,0.01741048473854652,0.01004030502105223,0.00421635728629873,0.015218066438021278,0.08375216837021274,0.10937988496424896,0.23937171952774683,0.3654786315709815,0.3686759597307711,0.26342080121302247,0.1267175793879598,0.014378823688168927,0.041077514375775545,-0.02126332002602575,0.008595565656994666,-0.0029602383501770944,0.04623847957946318,0.15175457566975542,0.3518871831270609,0.6487074594783898,0.9565440893590053,1.0482887341993496,0.9052106925268975,0.6400610831961168,0.3535964646435761,0.11192319712590268,0.05593457301160032,0.02506570545368282,-0.0037922002572310168,0.02784294804749769,-0.002962108593222044,0.002515132561238654,-0.0034611771758218577,0.0003115954856611836,-0.021925501103414024,-0.02880101763031167,0.03189010126507082,-0.016939226966354772,-0.019827846989125954,-0.043067802272074296,0.36210622617823773,51.96711209578254
-0.012779234953790047,-0.026461795868149972,0.032840303202727385,0.020196341786852683,-0.013763006903554469,0.04504871610688735,0.01963530973998282,-0.006496627656818712,-0.0499881134853479,0.045818885402519265,-0.02779047371037812,-0.03288870304701124,0.020713090271516212,0.05123751971487527,0.043356329768381816,0.08039190461462364,0.22142342270966017,0.4537134645821365,0.6406708120497117,0.621541491678722,0.41898411082231307,0.1927386929512475,0.047107213312310964,0.009119044233837671,-0.025463384704998794,0.02684067557745137,0.08077235248874459,0.2532177333274467,0.5907596196487163,1.003275554525664,1.2805163969800788,1.2406131713200919,0.9787133917370886,0.6293044913674692,0.27107146577446606,0.10333921140263114,0.042153275208991696,-0.012357134461653008,0.0033360465751133294,-0.0265128053361306,-0.012009521977264348,0.006397115318458643,-0.03185977942502369,0.008809499544276877,-0.0003927557912917312,0.011049799094049718,0.0044782826814287,0.02728280859947939,0.0025044900529581815,-0.00858811082250506,0.6506676052501416,65.37200775820313
0.002445950060645677,0.010865960580727765,0.0009772014065140865,0.000811833824077665,-0.014039833756132304,-0.013258018350706504,-0.028052105412097662,0.0349915361199567,-0.02487721931278662,-0.01385697634517475,-0.01434889146887061,0.01812447431410937,-0.004075702372987677,0.03506682706511377,0.02508017588087437,0.1066026966711431,0.16527239098139648,0.2682397573573341,0.16804842562330705,0.11841758209656886,0.057811769383110556,0.020777135145774374,-0.0011213902258887859,-0.0007579069457189017,0.009448797181198808,0.034261362104045276,0.1454170448298817,0.3773558357063361,0.6741623395353517,1.070635210361603,1.3685246121506773,1.3835261119062907,0.9923038734410378,0.6273971816689634,0.3066529516045155,0.08662402894346431,0.03860061450341832,0.038475414130890256,-0.00658399740571263,-0.003940140642359444,-0.011620137060231964,-0.02029405786452181,-0.012985483917229004,-0.02447880208960529,0.0006816694876745063,-0.01539946461757225,0.00467571823589739,-0.031117912924071074,0.006617604644289162,0.016670579232178493,0.22554447458683766,69.80456499617466
-0.03987471285142911,0.0074811313969514424,0.024553379849465845,-0.024192820373824107,0.033451447736754555,0.008380380187384458,-0.014100237109417215,-0.0011153811954394905,0.011166553545112663,0.0015205573506981344,0.010784201604879935,-0.018287348462113617,0.0045912231936169196,-0.02037351759184236,0.03341382868069901,0.09242458199222503,0.22081377881660555,0.3697909887527525,0.36934935287082993,0.2527678950120268,0.09264216136159771,0.031123949949662007,0.032698478830336414,0.004276198525699201,0.04751737625939332,0.013347120918095805,0.027328357190378086,0.07235603904434794,0.20722579603168953,0.4119141297588405,0.6698262648851044,0.8260428851050969,0.7577425027276198,0.5508400105134651,0.29907790209359103,0.16225406505630513,0.031588117016838876,-0.028314790114460746,0.010926800308234483,0.05038594299918466,-5.313184637829734e-05,0.016776720958173567,0.0016371310769626418,-0.0019777596961339087,0.018381531254165327,-0.005805490824433311,0.005347846283158195,0.0064339561239591106,-0.013361809072860291,0.01984084699073047,0.36293018368169633,40.9001737485932
-0.003499195133908173,-0.015114903189856895,0.010730196871408072,-0.017969359635820744,0.0005636231473827526,-0.0001823799328572817,0.021717911319262248,0.00949396483517592,-0.0005005309352078902,0.016355588794853434,0.02780991310750513,0.011243048121398553,0.0011067242609035946,-0.019829854994404608,0.010060541830504165,0.09942930834927588,0.23191411483660992,0.3843813421451022,0.42532808103545106,0.329286307420005,0.1631731813501538,0.0681564529966318,0.0155518400131296,-0.037066997653308335,-0.01811934650031485,-0.000510087752598816,-0.013210752548618972,0.05197452609146744,0.1439564578075773,0.2746694030313987,0.42624221673195284,0.6065670783855658,0.6047929488562046,0.4823774986071576,0.2973560247135047,0.14661098142000625,0.05086236377206206,0.020944073518357337,0.007296843270212612,0.0008022455255888371,0.008843538550762305,0.02382445948418672,0.01899207165421424,-0.02969789332449059,-0.051078419262675555,0.018686398363966586,-0.02733757396391645,-0.004495308037745724,-0.023402260521185124,-0.036039608751600366,0.4297256589643225,30.502596226383837
0.010829254564095761,0.015183103206052937,-0.01153020801453439,-0.0518208458428982,-0.010924888965049598,0.007836080108059846,-0.029578231374515977,0.00366719846761045,-0.00030619329404625676,0.011585959896683864,0.0023947514912568443,-0.019409069180200918,0.024529664313221494,0.0015323360017609972,0.024867888095998585,0.07573734802386922,0.23218241046004706,0.40539146629946254,0.507003996263983,0.4575900369040915,0.21391595174129446,0.06231202177058854,0.054911643195685936,0.000623018258652513,-0.012108194422249457,0.02469770793964577,0.00502573292204646,0.09596372155399514,0.17417780147455106,0.3282780674554803,0.5972620378974777,0.6953580154039151,0.7183837081754184,0.5509174138696682,0.3547847181710971,0.18570617421655497,0.05717642835998143,0.001047973910580157,0.01277773868806319,-0.012935496577319185,0.04035109601525308,0.0027394511422749036,-0.00730571647651093,0.00369365159520985,-0.026942523536146217,-0.01943228068316651,0.024008278161506295,-0.013137885579366598,-0.020938219653637676,0.01073305505054574,0.5104629857953323,36.39675812709709
0.02371408309325994,0.014379066213301334,0.019920953716116328,-0.015135901771389215,-0.028436213334836875,0.030026673039109844,-0.006453596776826215,-0.0050166603273339395,0.026563882967061542,0.01112460677054073,0.009117984412886398,0.04330552180369923,-0.012780377618805508,0.01957349641249311,0.009036279483192713,0.047525317481797134,0.18526071742569963,0.4003736399970707,0.6873995488160836,0.8279577328421736,0.6535021632560758,0.3553873480536196,0.1232147866664274,-0.0007533011042638801,0.04969153076397416,-0.012995083507506361,0.029269142174730478,0.10198795768552066,0.2739887456810416,0.5359945520896116,0.8025665224393734,0.9127599936418357,0.8441670495499836,0.6108401112865388,0.3316217384422637,0.17796039737382457,0.05901876240111776,0.02762733490475872,0.015904267466159343,0.023891436798663755,0.0036728295985878753,-0.02593157095294091,0.00799414082777152,-0.013027115473684184,-0.010572332611175506,0.011727280411546094,0.02476566142968314,0.00042543153474305294,0.0061766602519796425,0.034044298892704765,0.8066583652537123,46.355389431312815
0.004815063589771365,0.052033662283607895,0.011310192912630882,-0.03521525518311635,0.015066832422092107,0.007623167697828565,0.025795055095793364,0.01346362781961858,-0.002769089011592108,-0.024485150696232857,-0.004165612592746837,-0.01682412770411796,-0.01000447031970392,0.021289187159684808,0.0721701481237249,0.11646516835063613,0.18507071103180492,0.28541734411210035,0.2754424796668926,0.14505148248560254,0.06490086552435505,0.020274477930967705,-0.011490090638770161,0.014669765689691937,0.00420337323357478,0.03791415405734843,0.08558991788928004,0.2730177030021014,0.6128380915723589,0.9823514511538343,1.3097705512033655,1.27167878261791,1.004677099570875,0.6275327698203129,0.26033929902767305,0.0714072604225085,0.00015732878146871784,0.032123305674588015,-0.009838022322492307,0.05132697251900966,-0.011267697313772012,0.003692448824875618,0.03084229042671176,0.04012186233404136,0.04123007171081739,0.024167324617267283,0.02048125051635699,0.011850538984026014,0.015567221523332788,-0.011023714326570669,0.2797064039425238,65.90073829612466
